le_id,sub_prof_id,client_id,account_number,lend_type,lend_type_description,account_type,product,product_type,dr_cr_indicator,portfolio_id,purpose_code,outstanding_amount,sanctioned_amount,interest_rate_pct,account_open_date,maturity_date,mth_end,src,cty
LE001,SP001,C100024,UB869731458,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COMMODITY MURABAHA-CLASSIC,309182,384908,4.71,2024-04-01,2028-11-07,2024-12-31,ACB,SG
LE001,SP001,C100813,DB699238353,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,STRUCTURED TRADE FINANCE,85517,101386,7.86,2020-07-04,2031-11-30,2024-12-31,ACB,SG
LE001,SP001,C100645,UB564957091,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,LEFS-COMMERCIAL MACHINERY LOAN (HP),697751,948839,6.24,2023-07-14,2032-11-07,2024-12-31,ACB,SG
LE001,SP001,C100006,SC911706504,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,ACQUISITION FINANCING,278812,338617,1.9,2023-09-02,2030-02-08,2024-12-31,ACB,SG
LE001,SP001,C100805,DB751295118,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,STRUCTURED TRADE FINANCE,284025,295975,2.57,2020-06-05,2027-03-15,2024-12-31,ACB,SG
LE001,SP001,C100485,OC672806655,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COF MORTGAGE LOAN,57250,79764,4.08,2015-12-01,2030-03-01,2024-12-31,ACB,SG
LE001,SP001,C100983,OC420035728,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,COMMODITY MURABAHA-CLASSIC,290524,299106,2.68,2024-05-22,2026-11-29,2024-12-31,ACB,SG
LE001,SP001,C100586,UB676762622,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,IJARAH,130450,137672,7.21,2016-07-18,2030-09-17,2024-12-31,ACB,SG
LE001,SP001,C100216,UB793563667,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,COMMERCIAL MACHINERY LOAN (HP),42593,50370,6.71,2017-12-10,2029-09-09,2024-12-31,ACB,SG
LE001,SP001,C100198,SC294731649,600,600 SCB Direct,Loan,TERM,L,DR,SA,COMMERCIAL PROPERTY LOAN - SME,137706,145488,6.29,2017-04-29,2027-08-11,2024-12-31,ACB,SG
LE001,SP001,C100256,SC311975522,801,801 Provisions,Loan,REVOLVING,L,DR,SC,WORKING CAPITAL,547836,563180,6.1,2017-05-01,2029-06-26,2024-12-31,ACB,SG
LE001,SP001,C100102,DB765200007,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,TEMPORARY BRIDGING LOAN,315805,389922,2.24,2019-10-22,2030-07-15,2024-12-31,ACB,SG
LE001,SP001,C100631,DB844594995,600,600 SCB Direct,Loan,REVOLVING,L,DR,SC,STRUCTURED TRADE FINANCE,225544,226911,7.56,2022-12-20,2026-11-28,2024-12-31,ACB,SG
LE001,SP001,C100320,OC943596127,600,600 SCB Direct,Loan,TERM,L,DR,SC,HOUSING LOAN - COMMERCIAL,242725,274345,6.72,2020-10-29,2028-05-12,2024-12-31,ACB,SG
LE001,SP001,C100695,DB615346649,801,801 Provisions,Loan,TERM,L,DR,SC,COF MORTGAGE LOAN,167791,217857,6.88,2021-06-07,2032-04-25,2024-12-31,ACB,SG
LE001,SP001,C100564,SC288731774,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,ACQUISITION FINANCING,221645,297102,5.13,2022-08-28,2029-10-22,2024-12-31,ACB,SG
LE001,SP001,C100751,SC881067043,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,HOUSING LOAN - COMMERCIAL,24363,24745,4.96,2018-05-02,2031-05-26,2024-12-31,ACB,SG
LE001,SP001,C100787,OC139359410,801,801 Provisions,Loan,TERM,L,DR,SJ,INDUSTRIAL PROPERTY LOAN - SME,345705,372058,5.45,2020-06-16,2029-05-11,2024-12-31,ACB,SG
LE001,SP001,C100912,DB243753906,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,87345,95696,4.23,2019-03-25,2026-12-22,2024-12-31,ACB,SG
LE001,SP001,C100678,OC966015789,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,WORKING CAPITAL,132055,154518,6.6,2022-11-07,2028-06-29,2024-12-31,ACB,SG
LE001,SP001,C100753,UB485253781,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COMMERCIAL MACHINERY LOAN (HP),211221,270384,6.13,2024-02-26,2029-10-26,2024-12-31,ACB,SG
LE001,SP001,C100378,OC145965208,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,TEMPORARY BRIDGING LOAN,49223,53599,3.49,2019-10-05,2027-05-18,2024-12-31,ACB,SG
LE001,SP001,C100040,DB210837014,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,STRUCTURED TRADE FINANCE,214911,277441,1.04,2017-07-12,2031-02-06,2024-12-31,ACB,SG
LE001,SP001,C100374,SC654762561,801,801 Provisions,Loan,TERM,L,DR,SJ,ACQUISITION FINANCING,74243,83869,7.71,2020-04-22,2030-10-24,2024-12-31,ACB,SG
LE001,SP001,C100836,DB622763616,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,TEMPORARY BRIDGING LOAN,38182,46630,2.04,2023-01-01,2029-06-08,2024-12-31,ACB,SG
LE001,SP001,C100078,DB327114760,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,INDUSTRIAL PROPERTY LOAN - SME,335166,360158,7.97,2018-02-09,2028-03-07,2024-12-31,ACB,SG
LE001,SP001,C100676,OC545188049,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,LEFS-COMMERCIAL MACHINERY LOAN (HP),71884,101990,6.05,2019-06-28,2032-03-24,2024-12-31,ACB,SG
LE001,SP001,C100215,OC794989306,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,OTHER LOAN PURPOSES,203757,241761,3.74,2023-06-05,2028-08-29,2024-12-31,ACB,SG
LE001,SP001,C100137,SC714469480,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,COMMERCIAL PROPERTY LOAN - SME,874224,1005515,1.02,2022-11-03,2032-08-25,2024-12-31,ACB,SG
LE001,SP001,C100981,UB743555234,600,600 SCB Direct,Loan,REVOLVING,L,DR,SA,COMMERCIAL MACHINERY LOAN (HP),35395,44332,6.56,2019-10-28,2032-02-21,2024-12-31,ACB,SG
LE001,SP001,C100888,UB283144690,600,600 SCB Direct,Loan,TERM,L,DR,SJ,COF MORTGAGE LOAN,195070,227676,4.37,2018-04-29,2028-11-22,2024-12-31,ACB,SG
LE001,SP001,C100638,DB280089806,801,801 Provisions,Loan,TERM,L,DR,SA,COMMERCIAL MACHINERY LOAN (HP),92572,95988,5.06,2020-08-13,2031-03-06,2024-12-31,ACB,SG
LE001,SP001,C100135,SC117783990,600,600 SCB Direct,Loan,TERM,L,DR,SJ,HOUSING LOAN - RESIDENTIAL,1046870,1441878,5.22,2023-10-12,2028-11-04,2024-12-31,ACB,SG
LE001,SP001,C100487,SC941672107,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,LEFS-COMMERCIAL MACHINERY LOAN (HP),453188,506893,2.89,2023-05-26,2026-11-13,2024-12-31,ACB,SG
LE001,SP001,C100918,UB660540722,801,801 Provisions,Loan,REVOLVING,L,DR,SA,IJARAH,161612,204032,1.54,2018-12-01,2031-09-01,2024-12-31,ACB,SG
LE001,SP001,C100234,UB947778851,801,801 Provisions,Loan,REVOLVING,L,DR,SA,STRUCTURED TRADE FINANCE,137285,149729,6.49,2023-05-11,2029-09-16,2024-12-31,ACB,SG
LE001,SP001,C100488,OC189998443,801,801 Provisions,Loan,TERM,L,DR,SC,COMMERCIAL MACHINERY LOAN (HP),419922,477202,4.62,2024-10-18,2026-12-08,2024-12-31,ACB,SG
LE001,SP001,C100591,SC658090039,600,600 SCB Direct,Loan,TERM,L,DR,SJ,IJARAH,51964,53976,3.3,2021-04-26,2031-06-10,2024-12-31,ACB,SG
LE001,SP001,C100370,SC266192234,801,801 Provisions,Loan,REVOLVING,L,DR,SC,HOUSING LOAN - COMMERCIAL,70034,71928,2.54,2018-11-06,2031-08-09,2024-12-31,ACB,SG
LE001,SP001,C100578,DB757001875,801,801 Provisions,Loan,TERM,L,DR,SJ,STRUCTURED TRADE FINANCE,739293,832563,7.99,2018-09-01,2032-04-07,2024-12-31,ACB,SG
LE001,SP001,C100183,DB700322425,801,801 Provisions,Loan,REVOLVING,L,DR,SC,HOUSING LOAN - RESIDENTIAL,196781,219480,3.95,2020-12-30,2031-04-27,2024-12-31,ACB,SG
LE001,SP001,C100753,OC807899575,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COF MORTGAGE LOAN,551851,616097,1.83,2017-01-06,2028-09-01,2024-12-31,ACB,SG
LE001,SP001,C100102,OC645829727,801,801 Provisions,Loan,REVOLVING,L,DR,SA,WORKING CAPITAL,512681,543874,3.69,2020-06-30,2026-11-30,2024-12-31,ACB,SG
LE001,SP001,C100823,SC983963824,600,600 SCB Direct,Loan,TERM,L,DR,SI,COMMODITY MURABAHA-CLASSIC,1071517,1402239,2.29,2024-02-21,2029-10-21,2024-12-31,ACB,SG
LE001,SP001,C100227,DB185942015,600,600 SCB Direct,Loan,TERM,L,DR,SI,HOUSING LOAN - RESIDENTIAL,39702,49027,1.18,2017-07-02,2032-09-12,2024-12-31,ACB,SG
LE001,SP001,C100293,SC930655747,600,600 SCB Direct,Loan,TERM,L,DR,SI,OTHER LOAN PURPOSES,187378,253651,3.09,2022-08-06,2032-08-31,2024-12-31,ACB,SG
LE001,SP001,C100292,OC136087763,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SA,INDUSTRIAL PROPERTY LOAN - SME,457240,475067,6.89,2022-03-06,2026-11-10,2024-12-31,ACB,SG
LE001,SP001,C100999,OC193246752,801,801 Provisions,Loan,TERM,L,DR,SC,LEFS-COMMERCIAL MACHINERY LOAN (HP),272011,300991,4.21,2020-06-05,2031-05-27,2024-12-31,ACB,SG
LE001,SP001,C100600,OC655921993,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,ACQUISITION FINANCING,53561,54114,1.56,2021-09-01,2030-10-04,2024-12-31,ACB,SG
LE001,SP001,C100355,DB342982954,600,600 SCB Direct,Loan,TERM,L,DR,SI,HOUSING LOAN - RESIDENTIAL,158337,214459,4.06,2024-10-21,2029-10-13,2024-12-31,ACB,SG
LE001,SP001,C100179,UB643569021,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,INDUSTRIAL PROPERTY LOAN - SME,400383,462691,2.11,2023-07-19,2032-08-11,2024-12-31,ACB,SG
LE001,SP001,C100979,DB677569362,801,801 Provisions,Loan,TERM,L,DR,SI,HOUSING LOAN - RESIDENTIAL,59970,63589,6.26,2019-06-09,2029-08-01,2024-12-31,ACB,SG
LE001,SP001,C100775,DB932792876,801,801 Provisions,Loan,TERM,L,DR,SA,TEMPORARY BRIDGING LOAN,231765,237397,1.48,2023-07-22,2029-09-30,2024-12-31,ACB,SG
LE001,SP001,C100069,UB780389168,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,STRUCTURED TRADE FINANCE,147243,153240,2.83,2020-11-24,2032-08-24,2024-12-31,ACB,SG
LE001,SP001,C100548,SC852498189,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,COMMODITY MURABAHA-CLASSIC,232122,242387,2.75,2020-05-20,2030-09-09,2024-12-31,ACB,SG
LE001,SP001,C100077,OC611697526,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,HOUSING LOAN - RESIDENTIAL,405787,470970,4.15,2021-11-03,2028-11-26,2024-12-31,ACB,SG
LE001,SP001,C100969,OC635796460,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,HOUSING LOAN - COMMERCIAL,96174,96443,1.44,2021-11-18,2029-03-04,2024-12-31,ACB,SG
LE001,SP001,C100234,OC996510519,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,COF MORTGAGE LOAN,14411,16958,3.43,2023-08-31,2028-03-14,2024-12-31,ACB,SG
LE001,SP001,C100942,SC825647741,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,HOUSING LOAN - COMMERCIAL,208371,212010,4.92,2019-06-14,2031-01-07,2024-12-31,ACB,SG
LE001,SP001,C100635,DB628646448,801,801 Provisions,Loan,TERM,L,DR,SJ,COF MORTGAGE LOAN,34113,37722,6.12,2019-02-16,2029-12-30,2024-12-31,ACB,SG
LE001,SP001,C100407,OC905488247,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,TEMPORARY BRIDGING LOAN,53615,59695,4.96,2018-10-18,2027-03-22,2024-12-31,ACB,SG
LE001,SP001,C100514,DB522750321,600,600 SCB Direct,Loan,TERM,L,DR,SA,IJARAH,259478,261327,5.26,2019-01-18,2032-01-06,2024-12-31,ACB,SG
LE001,SP001,C100323,SC112691606,600,600 SCB Direct,Loan,TERM,L,DR,SA,INDUSTRIAL PROPERTY LOAN - SME,72517,77089,2.06,2020-10-20,2029-10-07,2024-12-31,ACB,SG
LE001,SP001,C100191,DB354626229,801,801 Provisions,Loan,TERM,L,DR,SC,INDUSTRIAL PROPERTY LOAN - SME,78073,90724,6.95,2022-10-18,2032-06-12,2024-12-31,ACB,SG
LE001,SP001,C100434,OC549997617,801,801 Provisions,Loan,REVOLVING,L,DR,SI,COMMERCIAL PROPERTY LOAN - SME,450224,690029,1.8,2019-10-21,2028-11-14,2024-12-31,ACB,SG
LE001,SP001,C100585,OC718360105,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,COF MORTGAGE LOAN,249900,284541,1.47,2022-03-20,2031-09-14,2024-12-31,ACB,SG
LE001,SP001,C100876,UB310521278,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COF MORTGAGE LOAN,237870,324050,1.57,2024-10-01,2028-11-01,2024-12-31,ACB,SG
LE001,SP001,C100431,UB244387866,801,801 Provisions,Loan,TERM,L,DR,SC,COMMERCIAL PROPERTY LOAN - SME,55706,88253,2.16,2018-07-22,2027-05-23,2024-12-31,ACB,SG
LE001,SP001,C100407,SC841465088,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,HOUSING LOAN - COMMERCIAL,103945,145731,3.88,2022-01-03,2032-03-13,2024-12-31,ACB,SG
LE001,SP001,C100859,SC583027931,801,801 Provisions,Loan,REVOLVING,L,DR,SC,INDUSTRIAL PROPERTY LOAN - SME,302293,426686,1.44,2018-07-29,2029-09-29,2024-12-31,ACB,SG
LE001,SP001,C100352,SC542124908,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,HOUSING LOAN - RESIDENTIAL,658175,665679,4.21,2018-05-27,2028-10-23,2024-12-31,ACB,SG
LE001,SP001,C100799,DB481295430,801,801 Provisions,Loan,TERM,L,DR,SI,COMMODITY MURABAHA-CLASSIC,85309,98944,2.15,2020-08-02,2030-01-25,2024-12-31,ACB,SG
LE001,SP001,C100474,OC279932861,801,801 Provisions,Loan,TERM,L,DR,SI,HOUSING LOAN - COMMERCIAL,520181,600118,4.64,2024-01-22,2027-09-29,2024-12-31,ACB,SG
LE001,SP001,C100165,DB345047145,801,801 Provisions,Loan,REVOLVING,L,DR,SC,IJARAH,224825,236172,7.16,2021-11-10,2031-04-16,2024-12-31,ACB,SG
LE001,SP001,C100277,UB938564480,801,801 Provisions,Loan,TERM,L,DR,SI,WORKING CAPITAL,113496,125104,4.16,2022-10-18,2027-02-11,2024-12-31,ACB,SG
LE001,SP001,C100128,OC810841299,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,WORKING CAPITAL,393607,399734,4.77,2020-05-28,2028-01-04,2024-12-31,ACB,SG
LE001,SP001,C100097,SC608079376,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,ACQUISITION FINANCING,61485,61551,5.6,2016-04-12,2027-10-15,2024-12-31,ACB,SG
LE001,SP001,C100106,DB763682156,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,COMMERCIAL PROPERTY LOAN - SME,106259,130665,6.43,2022-04-15,2029-08-18,2024-12-31,ACB,SG
LE001,SP001,C100755,DB575839885,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,OTHER LOAN PURPOSES,26088,27134,6.55,2024-06-19,2030-11-09,2024-12-31,ACB,SG
LE001,SP001,C100881,DB611267257,801,801 Provisions,Loan,REVOLVING,L,DR,SI,WORKING CAPITAL,1059489,1288348,6.59,2017-01-13,2028-11-03,2024-12-31,ACB,SG
LE001,SP001,C100605,UB777582116,801,801 Provisions,Loan,REVOLVING,L,DR,SC,TEMPORARY BRIDGING LOAN,349895,363318,4.73,2018-10-22,2029-05-27,2024-12-31,ACB,SG
LE001,SP001,C100824,SC574443895,801,801 Provisions,Loan,REVOLVING,L,DR,SI,COMMERCIAL PROPERTY LOAN - SME,264271,309004,6.55,2023-02-11,2030-04-05,2024-12-31,ACB,SG
LE001,SP001,C100010,SC661906534,600,600 SCB Direct,Loan,REVOLVING,L,DR,SC,TEMPORARY BRIDGING LOAN,374672,406725,7.34,2018-11-10,2026-12-13,2024-12-31,ACB,SG
LE001,SP001,C100704,UB911182636,801,801 Provisions,Loan,REVOLVING,L,DR,SA,COF MORTGAGE LOAN,116450,125850,2.29,2020-01-12,2030-02-20,2024-12-31,ACB,SG
LE001,SP001,C100611,OC955522471,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,STRUCTURED TRADE FINANCE,219253,252619,2.06,2018-07-28,2031-10-04,2024-12-31,ACB,SG
LE001,SP001,C100404,OC275309282,801,801 Provisions,Loan,TERM,L,DR,SJ,COMMERCIAL PROPERTY LOAN - SME,1280197,1553527,1.58,2023-12-21,2031-08-04,2024-12-31,ACB,SG
LE001,SP001,C100640,OC654705830,801,801 Provisions,Loan,REVOLVING,L,DR,SC,STRUCTURED TRADE FINANCE,197110,206620,4.54,2022-10-01,2027-08-16,2024-12-31,ACB,SG
LE001,SP001,C100186,OC410950586,600,600 SCB Direct,Loan,TERM,L,DR,SI,COMMERCIAL PROPERTY LOAN - SME,150295,163892,7.89,2017-01-01,2032-05-16,2024-12-31,ACB,SG
LE001,SP001,C100192,DB120825650,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,WORKING CAPITAL,513360,660421,2.16,2023-09-18,2030-01-07,2024-12-31,ACB,SG
LE001,SP001,C100275,OC867935795,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,COMMODITY MURABAHA-CLASSIC,134976,161585,2.14,2023-03-03,2027-01-08,2024-12-31,ACB,SG
LE001,SP001,C100505,OC467126134,801,801 Provisions,Loan,REVOLVING,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,168168,177145,4.69,2019-08-29,2027-03-18,2024-12-31,ACB,SG
LE001,SP001,C100338,SC905917946,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,COF MORTGAGE LOAN,290579,309512,1.56,2020-06-16,2027-08-28,2024-12-31,ACB,SG
LE001,SP001,C100556,UB294995530,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,HOUSING LOAN - COMMERCIAL,72738,81414,7.01,2024-09-19,2028-03-22,2024-12-31,ACB,SG
LE001,SP001,C100997,OC513173592,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,COMMERCIAL MACHINERY LOAN (HP),192617,243375,5.97,2019-09-10,2027-11-28,2024-12-31,ACB,SG
LE001,SP001,C100533,OC607692567,801,801 Provisions,Loan,REVOLVING,L,DR,SC,WORKING CAPITAL,120131,167108,6.75,2017-10-20,2027-04-30,2024-12-31,ACB,SG
LE001,SP001,C100762,SC371992483,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,INDUSTRIAL PROPERTY LOAN - SME,19499,21869,4.46,2024-04-10,2029-04-19,2024-12-31,ACB,SG
LE001,SP001,C100996,SC353366389,801,801 Provisions,Loan,REVOLVING,L,DR,SA,WORKING CAPITAL,98877,118507,2.22,2015-12-14,2029-12-13,2024-12-31,ACB,SG
LE001,SP001,C100598,SC524995927,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,HOUSING LOAN - RESIDENTIAL,377233,418482,1.7,2016-01-27,2032-03-08,2024-12-31,ACB,SG
LE001,SP001,C100704,OC498786278,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,TEMPORARY BRIDGING LOAN,92476,100072,3.44,2023-11-01,2030-08-26,2024-12-31,ACB,SG
LE001,SP001,C100953,SC164183056,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,WORKING CAPITAL,818620,871391,5.56,2019-05-22,2029-06-19,2024-12-31,ACB,SG
LE001,SP001,C100324,DB964926282,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,IJARAH,35651,44519,6.89,2020-08-15,2030-11-15,2024-12-31,ACB,SG
LE001,SP001,C100741,OC369183038,600,600 SCB Direct,Loan,TERM,L,DR,SI,ACQUISITION FINANCING,243708,244887,5.44,2021-07-21,2032-05-08,2024-12-31,ACB,SG
LE001,SP001,C100194,OC683708118,801,801 Provisions,Loan,REVOLVING,L,DR,SI,COMMERCIAL PROPERTY LOAN - SME,236200,273522,3.28,2018-02-22,2028-08-26,2024-12-31,ACB,SG
LE001,SP001,C100070,OC582522615,801,801 Provisions,Loan,REVOLVING,L,DR,SC,TEMPORARY BRIDGING LOAN,102271,106385,2.22,2024-11-07,2032-07-12,2024-12-31,ACB,SG
LE001,SP001,C100388,OC120100290,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,IJARAH,108872,120287,6.86,2024-02-24,2031-03-15,2024-12-31,ACB,SG
LE001,SP001,C100194,UB922200725,600,600 SCB Direct,Loan,REVOLVING,L,DR,SC,STRUCTURED TRADE FINANCE,388985,493698,5.86,2017-09-02,2030-06-20,2024-12-31,ACB,SG
LE001,SP001,C100113,SC661782298,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,WORKING CAPITAL,23479,24069,2.49,2024-07-04,2029-02-13,2024-12-31,ACB,SG
LE001,SP001,C100109,UB305746804,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,LEFS-COMMERCIAL MACHINERY LOAN (HP),272095,281867,7.1,2019-05-14,2032-10-01,2024-12-31,ACB,SG
LE001,SP001,C100638,DB152705290,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,OTHER LOAN PURPOSES,335578,380375,5.65,2022-07-09,2032-05-13,2024-12-31,ACB,SG
LE001,SP001,C100950,SC602574675,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,HOUSING LOAN - COMMERCIAL,245197,257028,5.7,2020-09-20,2027-07-05,2024-12-31,ACB,SG
LE001,SP001,C100843,DB668031793,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,COMMODITY MURABAHA-CLASSIC,61925,63784,4.13,2022-06-09,2032-09-05,2024-12-31,ACB,SG
LE001,SP001,C100099,SC878647434,600,600 SCB Direct,Loan,TERM,L,DR,SJ,COMMERCIAL MACHINERY LOAN (HP),492416,504271,4.83,2018-12-16,2029-08-23,2024-12-31,ACB,SG
LE001,SP001,C100583,OC699602642,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,LEFS-COMMERCIAL MACHINERY LOAN (HP),209595,212254,1.78,2019-09-19,2031-08-24,2024-12-31,ACB,SG
LE001,SP001,C100904,SC279110141,600,600 SCB Direct,Loan,TERM,L,DR,SC,LEFS-COMMERCIAL MACHINERY LOAN (HP),95289,97014,6.18,2023-02-01,2032-11-03,2024-12-31,ACB,SG
LE001,SP001,C100614,UB478305093,801,801 Provisions,Loan,REVOLVING,L,DR,SC,STRUCTURED TRADE FINANCE,130370,141365,7.01,2016-04-15,2031-09-07,2024-12-31,ACB,SG
LE001,SP001,C100845,DB753278884,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COF MORTGAGE LOAN,271877,285989,6.28,2018-09-09,2029-09-14,2024-12-31,ACB,SG
LE001,SP001,C100368,UB580499237,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COMMERCIAL PROPERTY LOAN - SME,395799,437496,2.97,2018-03-06,2027-01-14,2024-12-31,ACB,SG
LE001,SP001,C100530,OC424100009,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,COMMERCIAL MACHINERY LOAN (HP),234987,321376,1.68,2021-04-30,2027-02-05,2024-12-31,ACB,SG
LE001,SP001,C100790,DB694491286,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,TEMPORARY BRIDGING LOAN,24705,26168,5.19,2020-11-14,2028-08-09,2024-12-31,ACB,SG
LE001,SP001,C100141,DB494152254,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,COF MORTGAGE LOAN,56744,68862,6.2,2021-06-28,2027-11-20,2024-12-31,ACB,SG
LE001,SP001,C100584,UB711028819,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,COF MORTGAGE LOAN,249774,294690,5.15,2019-06-13,2028-10-17,2024-12-31,ACB,SG
LE001,SP001,C100499,SC739124632,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,COMMODITY MURABAHA-CLASSIC,146612,151562,6.56,2016-02-10,2027-06-26,2024-12-31,ACB,SG
LE001,SP001,C100943,DB473587211,801,801 Provisions,Loan,TERM,L,DR,SA,HOUSING LOAN - COMMERCIAL,176861,193383,7.97,2016-03-21,2029-05-25,2024-12-31,ACB,SG
LE001,SP001,C100765,SC780631093,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,ACQUISITION FINANCING,174564,215128,1.45,2024-05-25,2030-06-08,2024-12-31,ACB,SG
LE001,SP001,C100552,OC450932787,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SA,LEFS-COMMERCIAL MACHINERY LOAN (HP),230390,284002,1.8,2016-08-27,2031-04-06,2024-12-31,ACB,SG
LE001,SP001,C100994,UB908356009,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COMMERCIAL PROPERTY LOAN - SME,431575,474826,7.15,2016-01-16,2031-04-12,2024-12-31,ACB,SG
LE001,SP001,C100151,OC460957835,600,600 SCB Direct,Loan,TERM,L,DR,SA,ACQUISITION FINANCING,312788,480913,4.01,2020-05-19,2029-10-19,2024-12-31,ACB,SG
LE001,SP001,C100087,UB638828465,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SJ,TEMPORARY BRIDGING LOAN,84619,115600,6.42,2018-08-03,2029-01-28,2024-12-31,ACB,SG
LE001,SP001,C100499,UB800346424,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,COMMODITY MURABAHA-CLASSIC,394669,412824,4.1,2021-11-15,2031-09-05,2024-12-31,ACB,SG
