le_id,sub_prof_id,client_id,account_id,account_type,product,product_type,product_code,currency,opening_balance,closing_balance,avg_balance,net_flow,transaction_count,interest_amount,interest_rate_pct,status_code,account_open_date,account_close_date,mth_end,src,cty
LE001,SP001,C100629,AC100530,ACCOUNT,INTEREST RECEIVED,I,842,JPY,154550.06,197123.92,175836.99,-6373.15,5,24.53,2.151,Active,2025-09-22,,2024-12-30,EBBS,SG
LE001,SP001,C100038,AC100531,DEAL,OUTWARD RTGS,C,496,AED,779941.41,708635.29,744288.35,13914.95,4,109.84,4.461,Active,2019-10-28,,2024-12-30,EBBS,SG
LE001,SP001,C100195,AC100532,DEAL,ONEACCOUNT,C,137,SGD,516743.72,488211.7,502477.71,42623.43,8,1958.37,3.671,Active,2015-12-11,,2024-12-30,EBBS,SG
LE001,SP001,C100352,AC100533,ACCOUNT,BONUS SAVER,S,272,JPY,86096.55,61158.29,73627.42,-22440.19,5,2830.65,2.522,Active,2025-01-17,,2024-12-30,EBBS,SG
LE001,SP001,C100843,AC100534,DEAL,CASH IN TRANSIT,C,105,JPY,64526.27,55919.06,60222.66,36276.42,6,773.34,3.642,Active,2021-12-28,,2024-12-30,EBBS,SG
LE001,SP001,C100444,AC100535,DEAL,CASH-ATM,C,773,USD,45435.04,55247.09,50341.07,27289.34,10,3843.14,3.753,Active,2016-09-03,,2024-12-30,EBBS,SG
LE001,SP001,C100413,AC100536,DEAL,CASH Collateral - SGD,C,651,SGD,93306.04,59815.87,76560.96,-43786.18,7,2796.89,4.925,Active,2025-07-14,,2024-12-30,EBBS,SG
LE001,SP001,C100603,AC100537,DEAL,BASIC BANKING ACCOUNT,C,830,SGD,268486.47,382183.52,325334.99,-11979.62,7,517.53,3.256,Active,2015-12-13,,2024-12-30,EBBS,SG
LE001,SP001,C100655,AC100538,ACCOUNT,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,EUR,455961.36,390167.07,423064.21,-15352.92,5,2901.52,4.973,Active,2018-06-13,,2024-12-30,EBBS,SG
LE001,SP001,C100856,AC100539,DEAL,FLEXI TIME DEPOSIT,DEPOSIT,566,JPY,385878.75,451619.48,418749.11,-356.18,8,856.35,2.227,Active,2022-12-11,,2024-12-30,EBBS,SG
LE001,SP001,C100485,AC100540,DEAL,BUSINESS OVERDRAFT,C,572,USD,446685.35,435216.23,440950.79,-12430.79,6,1753.23,2.11,Active,2019-12-11,,2024-12-30,EBBS,SG
LE001,SP001,C100276,AC100541,DEAL,CURRENT ACCOUNT - MANAGED RATE,C,767,EUR,164176.28,269532.21,216854.24,-34569.23,6,1875.13,3.597,Active,2024-07-02,,2024-12-30,EBBS,SG
LE001,SP001,C100803,AC100542,DEAL,DEBIT CARD ANNUAL FEE,C,606,EUR,460922.46,379355.7,420139.08,24013.03,6,1610.22,1.007,Active,2019-11-30,,2024-12-30,EBBS,SG
LE001,SP001,C100996,AC100543,DEAL,CASHIER'S ORDER,C,185,USD,269629.65,230196.05,249912.85,44877.18,3,2760.44,0.81,Active,2023-06-14,,2024-12-30,EBBS,SG
LE001,SP001,C100704,AC100544,ACCOUNT,CASH-ATM,C,773,AED,308564.47,246199.84,277382.15,-14704.92,3,1041.67,0.074,Active,2024-07-16,,2024-12-30,EBBS,SG
LE001,SP001,C100855,AC100545,ACCOUNT,BONUS SAVER,S,272,INR,398405.82,446377.85,422391.83,64269.26,8,751.16,2.563,Active,2024-08-23,,2024-12-30,EBBS,SG
LE001,SP001,C100926,AC100546,ACCOUNT,INTEREST RECEIVED,I,842,JPY,43340.31,72966.83,58153.57,20481.81,3,1213.95,4.943,Active,2020-07-28,,2024-12-30,EBBS,SG
LE001,SP001,C100051,AC100547,DEAL,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,INR,1155348.8,1214561.63,1184955.21,36141.34,3,723.6,0.207,Active,2016-10-15,,2024-12-30,EBBS,SG
LE001,SP001,C100693,AC100548,ACCOUNT,CURRENT ACCOUNT - MANAGED RATE,C,767,AED,167633.06,9111.77,88372.41,10530.04,5,476.95,4.258,Active,2025-09-02,,2024-12-30,EBBS,SG
LE001,SP001,C100872,AC100549,DEAL,ONEACCOUNT,C,137,USD,316378.95,364270.93,340324.94,-39544.09,8,568.02,1.794,Active,2018-10-22,,2024-12-30,EBBS,SG
LE001,SP001,C100274,AC100550,DEAL,CASHIER'S ORDER,C,185,AUD,999548.69,1100935.67,1050242.18,-8256.15,3,1153.03,0.578,Active,2020-08-29,,2024-12-30,EBBS,SG
LE001,SP001,C100278,AC100551,ACCOUNT,ONLINE SUSPENSE,C,773,INR,433873.31,415362.03,424617.67,19588.83,4,821.72,2.114,Active,2023-11-28,,2024-12-30,EBBS,SG
LE001,SP001,C100115,AC100552,DEAL,ONLINE SUSPENSE,C,773,INR,307999.44,341441.45,324720.45,33597.23,4,1268.4,0.805,Active,2019-02-26,,2024-12-30,EBBS,SG
LE001,SP001,C100494,AC100553,ACCOUNT,BONUS SAVER ACCOUNT(ONLINE),S,588,INR,398725,356675.93,377700.46,-20212.28,10,1030.93,1.799,Active,2018-02-07,,2024-12-30,EBBS,SG
LE001,SP001,C100901,AC100554,DEAL,DEBIT CARD ANNUAL FEE,C,606,AED,311633.54,326211.72,318922.63,-84533.58,6,1457,4.439,Active,2025-01-25,,2024-12-30,EBBS,SG
LE001,SP001,C100267,AC100555,ACCOUNT,FC FIXED DEPOSITS,DEPOSIT,614,SGD,153801.23,127771.52,140786.38,-94595.2,2,271.37,4.367,Active,2018-01-22,,2024-12-30,EBBS,SG
LE001,SP001,C100717,AC100556,DEAL,CURRENT ACCOUNT - MANAGED RATE,C,767,JPY,620142.98,657102,638622.49,25351.01,5,385.21,1.735,Active,2021-06-18,,2024-12-30,EBBS,SG
LE001,SP001,C100152,AC100557,DEAL,FC FIXED DEPOSITS,DEPOSIT,614,EUR,770922.15,749950.41,760436.28,37824.42,4,3328.12,4.246,Active,2016-01-11,,2024-12-30,EBBS,SG
LE001,SP001,C100169,AC100558,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,USD,63369.35,106729,85049.18,-46985.13,4,2815.11,1.212,Active,2025-03-19,,2024-12-30,EBBS,SG
LE001,SP001,C100519,AC100559,DEAL,ESCROW FCY,C,420,JPY,174940.71,187002.72,180971.71,4225.26,6,2095.99,4.087,Active,2020-10-18,,2024-12-30,EBBS,SG
LE001,SP001,C100820,AC100560,ACCOUNT,BAD DEBT P&L,C,349,JPY,220214.54,294704.67,257459.6,-40524.43,4,429.32,1.587,Dormant,2017-06-03,10-01-2024,2024-12-30,EBBS,SG
LE001,SP001,C100018,AC100561,DEAL,CHEQUE AND SAVE ACCOUNT,C,465,AED,474235.9,467153.47,470694.68,58318.53,5,1561.95,2.79,Active,2024-10-04,,2024-12-30,EBBS,SG
LE001,SP001,C100810,AC100562,ACCOUNT,DEMAND DRAFT,C,170,SGD,849926.82,977377.31,913652.06,26551.3,3,797.75,3.361,Active,2021-09-14,,2024-12-30,EBBS,SG
LE001,SP001,C100845,AC100563,DEAL,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,INR,548298.66,595739.31,572018.99,6534.5,3,216.95,2.278,Active,2018-10-30,,2024-12-30,EBBS,SG
LE001,SP001,C100614,AC100564,ACCOUNT,ONLINE SUSPENSE,C,773,SGD,169651.42,85418.04,127534.73,9545.83,2,427.34,2.268,Active,2018-05-23,,2024-12-30,EBBS,SG
LE001,SP001,C100227,AC100565,DEAL,CASH-ATM,C,773,INR,13696.11,21241.66,17468.89,2230.39,4,3014.16,3.172,Active,2019-08-21,,2024-12-30,EBBS,SG
LE001,SP001,C100534,AC100566,ACCOUNT,ONLINE SUSPENSE,C,773,AED,336028.83,357639.66,346834.24,-34069.01,5,2435.65,4.485,Active,2016-07-24,,2024-12-30,EBBS,SG
LE001,SP001,C100734,AC100567,ACCOUNT,BASIC BANKING ACCOUNT,C,830,EUR,140954.71,164722.99,152838.85,31622.71,3,448.36,0.988,Active,2016-03-22,,2024-12-30,EBBS,SG
LE001,SP001,C100402,AC100568,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,SGD,290998.35,322796.74,306897.54,-41103.8,3,1938.57,1.696,Active,2025-04-04,,2024-12-30,EBBS,SG
LE001,SP001,C100948,AC100569,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,JPY,475402.08,419399.71,447400.9,33545.56,3,1707.58,3.296,Active,2024-04-08,,2024-12-30,EBBS,SG
LE001,SP001,C100986,AC100570,ACCOUNT,FC FIXED DEPOSITS,DEPOSIT,614,EUR,457807.4,504219.68,481013.54,-24826.59,4,1806.98,4.677,Active,2020-05-12,,2024-12-30,EBBS,SG
LE001,SP001,C100946,AC100571,DEAL,ONLINE SUSPENSE,C,773,SGD,732830.48,639778.48,686304.48,5632.88,8,2213.18,4.078,Active,2018-05-28,,2024-12-30,EBBS,SG
LE001,SP001,C100614,AC100572,ACCOUNT,DEMAND DRAFT,C,170,JPY,865493.13,880755.29,873124.21,29369.58,4,3328.37,4.898,Active,2017-03-25,,2024-12-30,EBBS,SG
LE001,SP001,C100254,AC100573,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,USD,846.47,-49516.02,-24334.77,-2553.03,5,6.23,2.27,Active,2021-02-24,,2024-12-30,EBBS,SG
LE001,SP001,C100616,AC100574,ACCOUNT,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,SGD,126452.28,135863.94,131158.11,19458.49,3,501.42,3.687,Active,2023-05-05,,2024-12-30,EBBS,SG
LE001,SP001,C100205,AC100575,DEAL,INWARD COLLECTION,C,268,SGD,1082211.83,1142178.67,1112195.25,-62953.28,7,2074.03,1.733,Active,2017-10-24,,2024-12-30,EBBS,SG
LE001,SP001,C100665,AC100576,DEAL,DEMAND DRAFT,C,170,SGD,623512.27,633418.85,628465.56,23972.08,5,360.49,0.586,Active,2020-05-23,,2024-12-30,EBBS,SG
LE001,SP001,C100596,AC100577,ACCOUNT,ONEACCOUNT,C,137,INR,69363.67,110919.67,90141.67,11092.63,7,323.44,2.118,Active,2024-08-01,,2024-12-30,EBBS,SG
LE001,SP001,C100025,AC100578,ACCOUNT,BONUS SAVER,S,272,SGD,375627.42,263384.08,319505.75,-25534.93,7,2781.73,0.292,Active,2016-12-20,,2024-12-30,EBBS,SG
LE001,SP001,C100164,AC100579,ACCOUNT,ONEACCOUNT,C,137,AUD,233642.6,216882.24,225262.42,150735.59,2,1753.19,4.199,Active,2022-06-21,,2024-12-30,EBBS,SG
LE001,SP001,C100208,AC100580,DEAL,CASHIER'S ORDER,C,185,AED,154079.1,182417.69,168248.4,-32868.63,4,402.07,3.084,Active,2019-06-24,,2024-12-30,EBBS,SG
LE001,SP001,C100885,AC100581,DEAL,OUTWARD RTGS,C,496,AUD,82761.91,108837.04,95799.48,-8616.51,6,2220.11,2.56,Active,2017-12-21,,2024-12-30,EBBS,SG
LE001,SP001,C100294,AC100582,DEAL,CHEQUE AND SAVE ACCOUNT,C,465,JPY,839328.72,876006.11,857667.42,439.18,5,24.63,4.784,Active,2022-04-10,,2024-12-30,EBBS,SG
LE001,SP001,C100989,AC100583,DEAL,FC FIXED DEPOSITS,DEPOSIT,614,AUD,262130,282037.36,272083.68,-2895.39,5,970.23,3.107,Active,2016-01-08,,2024-12-30,EBBS,SG
LE001,SP001,C100453,AC100584,DEAL,INTEREST RECEIVED,I,842,INR,715230.29,715955.74,715593.02,-61806.79,4,3008.68,2.946,Active,2023-07-30,,2024-12-30,EBBS,SG
LE001,SP001,C100794,AC100585,DEAL,CASH IN TRANSIT,C,105,AUD,292994.65,338069.48,315532.07,-23462.29,6,559.73,4.917,Active,2023-10-31,,2024-12-30,EBBS,SG
LE001,SP001,C100752,AC100586,DEAL,CHEQUE AND SAVE ACCOUNT,C,465,JPY,131845.69,91204.51,111525.1,41402.94,8,2642.16,1.403,Active,2023-12-22,,2024-12-30,EBBS,SG
LE001,SP001,C100598,AC100587,ACCOUNT,FC FIXED DEPOSITS,DEPOSIT,614,JPY,69707.82,106735.09,88221.46,6473.1,4,3471.33,3.551,Active,2024-01-21,,2024-12-30,EBBS,SG
LE001,SP001,C100950,AC100588,ACCOUNT,INWARD COLLECTION,C,268,INR,65902.37,-1150.87,32375.75,37182.59,5,90.25,4.663,Active,2018-05-10,,2024-12-30,EBBS,SG
LE001,SP001,C100308,AC100589,ACCOUNT,PRIVATE BANK CASH ACCOUNT,C,680,AED,271569.4,260585.93,266077.67,30476.3,8,2610.75,3.922,Active,2023-04-25,,2024-12-30,EBBS,SG
LE001,SP001,C100979,AC100590,DEAL,DEMAND DRAFT,C,170,INR,493387.8,504462.47,498925.14,4321.51,7,348.21,2.531,Active,2019-10-04,,2024-12-30,EBBS,SG
LE001,SP001,C100413,AC100591,DEAL,CASHIER'S ORDER,C,185,AUD,450781.9,436929.24,443855.57,22603.2,2,1918.43,3.32,Active,2022-06-27,,2024-12-30,EBBS,SG
LE001,SP001,C100223,AC100592,ACCOUNT,ESCROW FCY,C,420,AED,555661.53,499573.97,527617.75,-38343.2,10,636.14,3.348,Active,2018-07-30,,2024-12-30,EBBS,SG
LE001,SP001,C100628,AC100593,DEAL,FLEXI TIME DEPOSIT,DEPOSIT,566,JPY,298688.56,248923.73,273806.15,116956.45,1,168.18,4.581,Active,2021-06-14,,2024-12-30,EBBS,SG
LE001,SP001,C100262,AC100594,ACCOUNT,FC FIXED DEPOSITS,DEPOSIT,614,EUR,458015.14,457394.48,457704.81,-61680.67,6,3297.05,4.016,Active,2025-04-15,,2024-12-30,EBBS,SG
LE001,SP001,C100303,AC100595,DEAL,CASH-ATM,C,773,AED,96951.81,93470.14,95210.98,34458.22,3,867.27,0.845,Active,2019-09-30,,2024-12-30,EBBS,SG
LE001,SP001,C100546,AC100596,DEAL,INTEREST RECEIVED,I,842,AUD,259839.18,264730.54,262284.86,21800.29,5,2187.68,3.355,Active,2016-01-30,,2024-12-30,EBBS,SG
LE001,SP001,C100701,AC100597,ACCOUNT,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,AUD,391803.02,428250.08,410026.55,-34617.54,4,818.08,2.693,Active,2017-06-19,,2024-12-30,EBBS,SG
LE001,SP001,C100793,AC100598,ACCOUNT,INTEREST RECEIVED,I,842,SGD,30040.36,82941.48,56490.92,9581.6,3,2897.07,3.433,Active,2017-09-27,,2024-12-30,EBBS,SG
LE001,SP001,C100339,AC100599,DEAL,BAD DEBT P&L,C,349,AED,519223.95,460390.36,489807.16,-5106.65,6,2479.9,0.898,Active,2024-12-27,,2024-12-30,EBBS,SG
LE001,SP001,C100588,AC100600,DEAL,CASH IN HAND,C,979,JPY,254940.99,400849.67,327895.33,-9207.29,3,1760.36,2.261,Active,2022-03-26,,2024-12-30,EBBS,SG
LE001,SP001,C100017,AC100601,ACCOUNT,ONEACCOUNT,C,137,EUR,517840.15,566521.26,542180.71,-25178.48,5,198.77,0.039,Active,2025-01-25,,2024-12-30,EBBS,SG
LE001,SP001,C100774,AC100602,DEAL,ONLINE SUSPENSE,C,773,USD,34149.24,-15609.46,9269.89,27484.16,3,4102.86,4.641,Active,2016-12-14,,2024-12-30,EBBS,SG
LE001,SP001,C100702,AC100603,ACCOUNT,INWARD COLLECTION,C,268,USD,287463.72,265147.69,276305.7,-10031.96,7,1235.02,3.829,Active,2021-05-07,,2024-12-30,EBBS,SG
LE001,SP001,C100841,AC100604,DEAL,DEBIT CARD ANNUAL FEE,C,606,EUR,54163.95,52099.32,53131.63,27801.1,6,682.57,1.107,Active,2016-11-04,,2024-12-30,EBBS,SG
LE001,SP001,C100816,AC100605,ACCOUNT,INTEREST RECEIVED,I,842,USD,305561.25,297783.78,301672.52,50006.47,5,5374.49,3.39,Active,2016-11-11,,2024-12-30,EBBS,SG
LE001,SP001,C100887,AC100606,ACCOUNT,FC FIXED DEPOSITS,DEPOSIT,614,AED,489741.8,492799.62,491270.71,38001.15,3,288.31,0.218,Active,2021-05-11,,2024-12-30,EBBS,SG
LE001,SP001,C100550,AC100607,DEAL,CASH IN TRANSIT,C,105,SGD,137731.38,169850.01,153790.7,1537.38,6,4158.88,3.71,Active,2023-05-28,,2024-12-30,EBBS,SG
LE001,SP001,C100422,AC100608,DEAL,BONUS SAVER ACCOUNT(ONLINE),S,588,AUD,440085.19,487981.79,464033.49,90380.43,5,1512.32,3.088,Active,2024-06-29,,2024-12-30,EBBS,SG
LE001,SP001,C100185,AC100609,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,SGD,271965.75,313857.28,292911.52,-5099.74,10,1184.87,2.753,Active,2025-01-09,,2024-12-30,EBBS,SG
LE001,SP001,C100256,AC100610,DEAL,BUSINESS OVERDRAFT,C,572,USD,39633.92,80422.18,60028.05,-27349.3,3,850.18,1.792,Active,2023-02-24,,2024-12-30,EBBS,SG
LE001,SP001,C100102,AC100611,ACCOUNT,INWARD COLLECTION,C,268,AUD,444797.05,358513.34,401655.2,-98733.54,6,998.16,1.596,Active,2018-11-13,,2024-12-30,EBBS,SG
LE001,SP001,C100675,AC100612,ACCOUNT,ONLINE SUSPENSE,C,773,EUR,636842.71,609447.44,623145.07,-66793.12,7,1948.27,2.839,Active,2020-12-22,,2024-12-30,EBBS,SG
LE001,SP001,C100172,AC100613,DEAL,CASH-ATM,C,773,INR,388195.82,325057.33,356626.58,-38793.74,9,657.93,1.115,Active,2020-11-20,,2024-12-30,EBBS,SG
LE001,SP001,C100283,AC100614,ACCOUNT,BONUS SAVER,S,272,JPY,829493.69,852328.09,840910.89,-74807.94,7,1336.42,2.32,Active,2022-05-09,,2024-12-30,EBBS,SG
LE001,SP001,C100498,AC100615,DEAL,BONUS SAVER ACCOUNT(ONLINE),S,588,INR,543159.53,570838.01,556998.77,-12865,3,2664.22,1.41,Active,2019-09-27,,2024-12-30,EBBS,SG
LE001,SP001,C100201,AC100616,ACCOUNT,OUTWARD RTGS,C,496,SGD,91035.99,152722.2,121879.1,-40254.76,5,876.95,0.386,Active,2020-02-03,,2024-12-30,EBBS,SG
LE001,SP001,C100646,AC100617,DEAL,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,INR,122517.85,149532.25,136025.05,11164.05,1,1896.78,2.954,Active,2019-08-05,,2024-12-30,EBBS,SG
LE001,SP001,C100266,AC100618,ACCOUNT,INTEREST RECEIVED,I,842,USD,633679.3,644194.45,638936.88,9919.68,4,481.64,1.969,Active,2019-03-02,,2024-12-30,EBBS,SG
LE001,SP001,C100750,AC100619,ACCOUNT,BONUS SAVER,S,272,EUR,526216.65,553065.43,539641.04,61273.53,5,133.18,2.557,Active,2020-02-24,,2024-12-30,EBBS,SG
LE001,SP001,C100010,AC100620,DEAL,PRIVATE BANK CASH ACCOUNT,C,680,INR,564732.71,531288.91,548010.81,21753.92,4,110.94,2.576,Active,2023-10-09,,2024-12-30,EBBS,SG
LE001,SP001,C100579,AC100621,DEAL,OUTWARD RTGS,C,496,USD,480760.89,452693.99,466727.44,-16474.47,4,3849.72,0.212,Active,2023-03-07,,2024-12-30,EBBS,SG
LE001,SP001,C100064,AC100622,ACCOUNT,CASHIER'S ORDER,C,185,AED,654588.2,608962.81,631775.51,20397.85,6,1210.05,3.346,Active,2016-11-26,,2024-12-30,EBBS,SG
LE001,SP001,C100369,AC100623,ACCOUNT,DEBIT CARD ANNUAL FEE,C,606,AED,181495.51,187200.58,184348.04,3094.17,1,1355.11,0.209,Active,2024-08-15,,2024-12-30,EBBS,SG
LE001,SP001,C100720,AC100624,ACCOUNT,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,EUR,123903.66,49031.33,86467.49,68161.45,5,107.25,2.726,Active,2018-06-13,,2024-12-30,EBBS,SG
LE001,SP001,C100387,AC100625,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,EUR,238488.13,235094.56,236791.35,21581.58,7,1979.35,1.265,Active,2023-04-13,,2024-12-30,EBBS,SG
LE001,SP001,C100528,AC100626,ACCOUNT,CASHIER'S ORDER,C,185,JPY,163507.87,247734.11,205620.99,42114.87,4,546.39,3.965,Active,2025-09-14,,2024-12-30,EBBS,SG
LE001,SP001,C100513,AC100627,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,AUD,57953.37,-7028.51,25462.43,108852.63,5,1749.31,0.395,Active,2023-05-29,,2024-12-30,EBBS,SG
LE001,SP001,C100153,AC100628,DEAL,BONUS SAVER ACCOUNT(ONLINE),S,588,EUR,636841.18,563018,599929.59,22825.12,4,1.12,3.589,Active,2023-03-13,,2024-12-30,EBBS,SG
LE001,SP001,C100424,AC100629,ACCOUNT,OUTWARD RTGS,C,496,JPY,557104.87,572679.41,564892.14,-59388.26,5,294.65,3.379,Active,2019-02-26,,2024-12-30,EBBS,SG
LE001,SP001,C100165,AC100630,ACCOUNT,FC FIXED DEPOSITS,DEPOSIT,614,AED,117886.39,173813.89,145850.14,-26326.58,5,547.15,0.648,Active,2024-04-08,,2024-12-30,EBBS,SG
LE001,SP001,C100644,AC100631,DEAL,FC CALL DEPOSITS,DEPOSIT,936,AED,28125.63,-30829.78,-1352.07,1695.14,7,1880.82,0.84,Active,2019-12-26,,2024-12-30,EBBS,SG
LE001,SP001,C100981,AC100632,ACCOUNT,INWARD COLLECTION,C,268,SGD,108480.12,19781.64,64130.88,-34302.49,2,734.42,3.643,Active,2024-10-25,,2024-12-30,EBBS,SG
LE001,SP001,C100221,AC100633,ACCOUNT,INWARD COLLECTION,C,268,INR,367429.15,385405.95,376417.55,-130217.35,4,550.92,2.414,Active,2021-03-04,,2024-12-30,EBBS,SG
LE001,SP001,C100615,AC100634,DEAL,PRIVATE BANK CASH ACCOUNT,C,680,EUR,502266.34,491171.93,496719.14,-67488.65,3,4036.34,3.302,Active,2017-08-28,,2024-12-30,EBBS,SG
LE001,SP001,C100702,AC100635,ACCOUNT,CURRENT ACCOUNT NON INTEREST BEARING,C,885,AUD,23260.43,28804.75,26032.59,85229.6,4,1716.22,1.897,Active,2025-08-05,,2024-12-30,EBBS,SG
LE001,SP001,C100207,AC100636,ACCOUNT,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,EUR,591682.34,578236.53,584959.44,-611.38,5,3674.66,0.491,Active,2018-11-19,,2024-12-30,EBBS,SG
LE001,SP001,C100614,AC100637,DEAL,PRIVATE BANK CASH ACCOUNT,C,680,AED,12868.98,32142.63,22505.81,20649.03,3,85.91,2.416,Active,2019-01-05,,2024-12-30,EBBS,SG
LE001,SP001,C100552,AC100638,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,EUR,447875.57,341333.67,394604.62,59209.05,6,2572.31,2.109,Active,2017-12-15,,2024-12-30,EBBS,SG
LE001,SP001,C100542,AC100639,ACCOUNT,CASH Collateral - SGD,C,651,INR,35590.03,86671.18,61130.6,-18937.99,3,4665.32,3.846,Active,2016-10-03,,2024-12-30,EBBS,SG
LE001,SP001,C100759,AC100640,DEAL,CURRENT ACCOUNT - MANAGED RATE,C,767,USD,677752.99,757726.54,717739.77,35157.13,2,1566.41,2.391,Active,2016-02-23,,2024-12-30,EBBS,SG
LE001,SP001,C100085,AC100641,ACCOUNT,INWARD COLLECTION,C,268,USD,494136.46,497231.87,495684.17,14778.03,4,1078.04,0.953,Active,2016-12-04,,2024-12-30,EBBS,SG
LE001,SP001,C100007,AC100642,DEAL,DEMAND DRAFT,C,170,JPY,109157.6,102069.72,105613.66,6778.17,4,1957.04,3.276,Active,2022-03-28,,2024-12-30,EBBS,SG
LE001,SP001,C100418,AC100643,ACCOUNT,BASIC BANKING ACCOUNT,C,830,JPY,376651.46,355771.16,366211.31,-34262.53,2,2947.86,3.261,Active,2016-03-11,,2024-12-30,EBBS,SG
LE001,SP001,C100548,AC100644,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,EUR,98376.85,65299.78,81838.32,37670.97,4,729.08,1.385,Active,2017-04-24,,2024-12-30,EBBS,SG
LE001,SP001,C100208,AC100645,ACCOUNT,ESCROW FCY,C,420,AUD,112141.99,79908.19,96025.09,16560.96,7,3736.38,1.857,Active,2022-12-07,,2024-12-30,EBBS,SG
LE001,SP001,C100314,AC100646,ACCOUNT,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,SGD,376207.84,330259.38,353233.61,32366.63,8,2755.77,0.699,Active,2024-06-11,,2024-12-30,EBBS,SG
LE001,SP001,C100765,AC100647,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,AED,189105.81,209436.91,199271.36,-8631.46,2,1777.35,1.08,Active,2021-12-25,,2024-12-30,EBBS,SG
LE001,SP001,C100820,AC100648,DEAL,BONUS SAVER ACCOUNT(ONLINE),S,588,SGD,621911.13,620110.08,621010.6,38538.44,4,597.74,0.036,Active,2024-02-24,,2024-12-30,EBBS,SG
LE001,SP001,C100482,AC100649,ACCOUNT,BAD DEBT P&L,C,349,USD,212596.62,247100.3,229848.46,54385.52,2,1883.24,1.117,Active,2025-05-10,,2024-12-30,EBBS,SG
LE001,SP001,C100741,AC100650,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,SGD,286992.07,286562.81,286777.44,-23892.62,4,1745.47,4.818,Active,2017-02-07,,2024-12-30,EBBS,SG
LE001,SP001,C100839,AC100651,DEAL,INTEREST RECEIVED,I,842,JPY,960107.37,1011260.2,985683.78,82177.08,5,1282.26,0.063,Active,2016-10-06,,2024-12-30,EBBS,SG
LE001,SP001,C100530,AC100652,ACCOUNT,BUSINESS OVERDRAFT,C,572,INR,674458.19,751474.39,712966.29,-27658.86,4,7.9,3.002,Active,2023-03-08,,2024-12-30,EBBS,SG
LE001,SP001,C100629,AC100653,DEAL,ONEACCOUNT,C,137,USD,664139.27,680128.77,672134.02,-72177.85,1,1873.75,1.204,Active,2024-01-06,,2024-12-30,EBBS,SG
LE001,SP001,C100088,AC100654,ACCOUNT,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,USD,394467.44,378202.49,386334.96,80990.66,6,736.35,3.352,Active,2023-07-14,,2024-12-30,EBBS,SG
LE001,SP001,C100530,AC100655,DEAL,OUTWARD RTGS,C,496,AED,463812.59,552138.18,507975.39,51930.3,3,686.32,2.752,Active,2019-07-05,,2024-12-30,EBBS,SG
LE001,SP001,C100936,AC100656,ACCOUNT,CASHIER'S ORDER,C,185,AUD,356146.48,348451.22,352298.85,-16019.25,7,3058.8,3.036,Active,2021-04-01,,2024-12-30,EBBS,SG
LE001,SP001,C100588,AC100657,DEAL,CASH IN HAND,C,979,JPY,96196.04,139437.26,117816.65,7570.15,5,1096.9,2.536,Active,2020-02-20,,2024-12-30,EBBS,SG
LE001,SP001,C100301,AC100658,ACCOUNT,BASIC BANKING ACCOUNT,C,830,EUR,514562.48,486585.17,500573.82,-141651.51,7,3218.38,4.068,Active,2017-12-29,,2024-12-30,EBBS,SG
LE001,SP001,C100453,AC100659,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,INR,147629.68,204041.67,175835.67,-43792.12,5,1111.6,1.224,Active,2017-01-30,,2024-12-30,EBBS,SG
LE001,SP001,C100469,AC100660,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,JPY,202945.07,129017.72,165981.4,-24381.67,8,2372.51,0.59,Active,2018-09-03,,2024-12-30,EBBS,SG
LE001,SP001,C100807,AC100661,DEAL,ONEACCOUNT,C,137,INR,713616.4,536673.51,625144.96,22554.41,6,433.49,1.585,Active,2019-12-27,,2024-12-30,EBBS,SG
LE001,SP001,C100548,AC100662,DEAL,ONLINE SUSPENSE,C,773,AUD,202770.94,205162.21,203966.58,-28209.81,4,2488.08,1.444,Active,2017-05-19,,2024-12-30,EBBS,SG
